"geographicAreaM49","measuredElementSuaFbs","measuredItemParentCPC","measuredItemChildCPC","timePointYears","Value","flagObservationStatus","flagMethod"
"426","extractionRate","21691.12","21700.02","2006",0,"E","t"
"426","share","21691.12","21700.02","2006",0,"E","t"
"426","extractionRate","21691.12","34550","2006",0,"E","t"
"426","share","21691.12","34550","2006",0,"E","t"
"426","extractionRate","21691.12","F1243","2006",0,"E","t"
"426","share","21691.12","F1243","2006",0,"E","t"
"426","extractionRate","21691.12","F1275","2006",0,"E","t"
"426","share","21691.12","F1275","2006",0,"E","t"
"426","extractionRate","21691.14","21700.02","2006",0,"E","t"
"426","share","21691.14","21700.02","2006",0,"E","t"
"426","extractionRate","21691.14","34120","2006",0,"E","t"
"426","share","21691.14","34120","2006",0,"E","t"
"426","extractionRate","21691.14","34550","2006",0,"E","t"
"426","share","21691.14","34550","2006",0,"E","t"
"426","extractionRate","21691.14","F1243","2006",0,"E","t"
"426","share","21691.14","F1243","2006",0,"E","t"
"426","extractionRate","21691.14","F1275","2006",0,"E","t"
"426","share","21691.14","F1275","2006",0,"E","t"
"426","extractionRate","21691.90","21700.01","2006",0,"E","t"
"426","share","21691.90","21700.01","2006",0,"E","t"
"426","extractionRate","21691.90","21700.02","2006",0,"E","t"
"426","share","21691.90","21700.02","2006",0,"E","t"
"426","extractionRate","21691.90","34550","2006",0,"E","t"
"426","share","21691.90","34550","2006",0,"E","t"
"426","extractionRate","21691.90","F1243","2006",0,"E","t"
"426","share","21691.90","F1243","2006",0,"E","t"
"426","extractionRate","21691.90","F1275","2006",0,"E","t"
"426","share","21691.90","F1275","2006",0,"E","t"
"426","extractionRate","21910.02","39130.04","2006",0,"E","t"
"426","share","21910.02","39130.04","2006",0,"E","t"
"426","extractionRate","21910.09","21673","2006",0,"E","t"
"426","share","21910.09","21673","2006",0,"E","t"
"426","extractionRate","22110.02","22130.01","2006",0,"E","t"
"426","share","22110.02","22130.01","2006",0,"E","t"
"426","extractionRate","22110.02","22211","2006",0,"E","t"
"426","share","22110.02","22211","2006",0,"E","t"
"426","extractionRate","22110.02","22212","2006",0,"E","t"
"426","share","22110.02","22212","2006",0,"E","t"
"426","extractionRate","22110.02","22221.02","2006",0,"E","t"
"426","share","22110.02","22221.02","2006",0,"E","t"
"426","extractionRate","22110.02","22222.01","2006",0,"E","t"
"426","share","22110.02","22222.01","2006",0,"E","t"
"426","extractionRate","22110.02","22222.02","2006",0,"E","t"
"426","share","22110.02","22222.02","2006",0,"E","t"
"426","extractionRate","22110.02","22230.01","2006",0,"E","t"
"426","share","22110.02","22230.01","2006",0,"E","t"
"426","extractionRate","22110.02","22230.04","2006",0,"E","t"
"426","share","22110.02","22230.04","2006",0,"E","t"
"426","extractionRate","22110.02","22251.01","2006",0,"E","t"
"426","share","22110.02","22251.01","2006",0,"E","t"
"426","extractionRate","22110.02","22251.02","2006",0,"E","t"
"426","share","22110.02","22251.02","2006",0,"E","t"
"426","extractionRate","22110.02","22260","2006",0,"E","t"
"426","share","22110.02","22260","2006",0,"E","t"
"426","extractionRate","22110.04","22130.01","2006",0,"E","t"
"426","share","22110.04","22130.01","2006",0,"E","t"
"426","extractionRate","22110.04","22252","2006",0,"E","t"
"426","share","22110.04","22252","2006",0,"E","t"
"426","extractionRate","22110.05","22130.01","2006",0,"E","t"
"426","share","22110.05","22130.01","2006",0,"E","t"
"426","extractionRate","22110.05","22253","2006",0,"E","t"
"426","share","22110.05","22253","2006",0,"E","t"
"426","extractionRate","22120","22251.04","2006",0,"E","t"
"426","share","22120","22251.04","2006",0,"E","t"
"426","extractionRate","22130.01","22130.02","2006",0,"E","t"
"426","share","22130.01","22130.02","2006",0,"E","t"
"426","extractionRate","22130.01","22130.03","2006",0,"E","t"
"426","share","22130.01","22130.03","2006",0,"E","t"
"426","extractionRate","22130.01","22251.01","2006",0,"E","t"
"426","share","22130.01","22251.01","2006",0,"E","t"
"426","extractionRate","22130.01","22251.03","2006",0,"E","t"
"426","share","22130.01","22251.03","2006",0,"E","t"
"426","extractionRate","22130.01","23210.06","2006",0,"E","t"
"426","share","22130.01","23210.06","2006",0,"E","t"
"426","extractionRate","22211","22221.01","2006",0,"E","t"
"426","share","22211","22221.01","2006",0,"E","t"
"426","extractionRate","22211","22222.01","2006",0,"E","t"
"426","share","22211","22222.01","2006",0,"E","t"
"426","extractionRate","22212","22110.03","2006",0,"E","t"
"426","share","22212","22110.03","2006",0,"E","t"
"426","extractionRate","22212","22221.01","2006",0,"E","t"
"426","share","22212","22221.01","2006",0,"E","t"
"426","extractionRate","22212","22222.01","2006",0,"E","t"
"426","share","22212","22222.01","2006",0,"E","t"
"426","extractionRate","22230.03","22230.04","2006",0.09,"T","-"
"426","share","22230.03","22230.04","2006",0,"E","t"
"426","extractionRate","22251.01","22251.04","2006",0,"E","t"
"426","share","22251.01","22251.04","2006",0,"E","t"
"426","extractionRate","22251.02","22251.04","2006",0,"E","t"
"426","share","22251.02","22251.04","2006",0,"E","t"
"426","extractionRate","22251.03","22251.04","2006",0,"E","t"
"426","share","22251.03","22251.04","2006",0,"E","t"
"426","extractionRate","23110","23140.03","2006",0,"E","t"
"426","share","23110","23140.03","2006",0,"E","t"
"426","extractionRate","23110","23140.08","2006",0,"E","t"
"426","share","23110","23140.08","2006",0,"E","t"
"426","extractionRate","23110","23220.01","2006",0,"E","t"
"426","share","23110","23220.01","2006",0,"E","t"
"426","extractionRate","23110","23220.02","2006",0,"E","t"
"426","share","23110","23220.02","2006",0,"E","t"
"426","extractionRate","23110","23490.01","2006",0,"E","t"
"426","share","23110","23490.01","2006",0,"E","t"
"426","extractionRate","23110","23710","2006",0,"E","t"
"426","share","23110","23710","2006",0,"E","t"
"426","extractionRate","23110","24230.01","2006",0,"E","t"
"426","share","23110","24230.01","2006",0,"E","t"
"426","extractionRate","23110","F0020","2006",0,"E","t"
"426","share","23110","F0020","2006",0,"E","t"
"426","extractionRate","23110","F0022","2006",1.02,"E","t"
"426","share","23110","F0022","2006",0,"E","t"
"426","extractionRate","23120.03","23220.04","2006",0.78739,"E","t"
"426","extractionRate","23120.03","39130.02","2006",0.121279,"E","t"
"426","extractionRate","23120.06","24310.01","2006",0,"E","t"
"426","share","23120.06","24310.01","2006",0,"E","t"
"426","extractionRate","23140.04","23120.02","2006",0,"E","t"
"426","share","23140.04","23120.02","2006",0,"E","t"
"426","extractionRate","23140.04","23140.03","2006",0,"E","t"
"426","share","23140.04","23140.03","2006",0,"E","t"
"426","extractionRate","23140.04","23140.05","2006",0,"E","t"
"426","share","23140.04","23140.05","2006",0,"E","t"
"426","extractionRate","23140.06","21691.02","2006",0,"E","t"
"426","share","23140.06","21691.02","2006",0,"E","t"
"426","extractionRate","23140.06","21910.02","2006",0,"E","t"
"426","share","23140.06","21910.02","2006",0,"E","t"
"426","extractionRate","23161.01","23140.03","2006",0,"E","t"
"426","share","23161.01","23140.03","2006",0,"E","t"
"426","extractionRate","23161.01","23161.03","2006",0,"E","t"
"426","share","23161.01","23161.03","2006",0,"E","t"
"426","extractionRate","23161.01","24230.02","2006",0,"E","t"
"426","share","23161.01","24230.02","2006",0,"E","t"
"426","extractionRate","23161.02","23140.03","2006",0,"E","t"
"426","share","23161.02","23140.03","2006",0,"E","t"
"426","extractionRate","23161.02","23161.03","2006",0,"E","t"
"426","share","23161.02","23161.03","2006",0,"E","t"
"426","extractionRate","23161.03","23120.01","2006",0,"E","t"
"426","share","23161.03","23120.01","2006",0,"E","t"
"426","extractionRate","23161.03","23140.03","2006",0,"E","t"
"426","share","23161.03","23140.03","2006",0,"E","t"
"426","extractionRate","23161.03","23140.08","2006",0,"E","t"
"426","share","23161.03","23140.08","2006",0,"E","t"
"426","extractionRate","23161.03","23220.03","2006",0,"E","t"
"426","share","23161.03","23220.03","2006",0,"E","t"
"426","extractionRate","23161.03","24110","2006",0,"E","t"
"426","share","23161.03","24110","2006",0,"E","t"
"426","extractionRate","23161.03","2413","2006",0,"E","t"
"426","share","23161.03","2413","2006",0,"E","t"
"426","extractionRate","23161.03","24230.02","2006",0,"E","t"
"426","share","23161.03","24230.02","2006",0,"E","t"
"426","extractionRate","23161.03","24310.01","2006",0,"E","t"
"426","share","23161.03","24310.01","2006",0,"E","t"
"426","extractionRate","23161.03","39130.01","2006",0,"E","t"
"426","share","23161.03","39130.01","2006",0,"E","t"
"426","extractionRate","23162","23161.01","2006",0,"E","t"
"426","share","23162","23161.01","2006",0,"E","t"
"426","extractionRate","23162","39120.02","2006",0,"E","t"
"426","share","23162","39120.02","2006",0,"E","t"
"426","extractionRate","23210.05","23210.08","2006",0,"E","t"
"426","share","23210.05","23210.08","2006",0,"E","t"
"426","extractionRate","23210.05","2413","2006",0,"E","t"
"426","share","23210.05","2413","2006",0,"E","t"
"426","extractionRate","23220.01","23210.03","2006",0,"E","t"
"426","share","23220.01","23210.03","2006",0,"E","t"
"426","extractionRate","23220.01","23210.05","2006",0,"E","t"
"426","share","23220.01","23210.05","2006",0,"E","t"
"426","extractionRate","23220.01","2413","2006",0,"E","t"
"426","share","23220.01","2413","2006",0,"E","t"
"426","extractionRate","23220.02","39130.04","2006",0,"E","t"
"426","share","23220.02","39130.04","2006",0,"E","t"
"426","extractionRate","23220.03","23210.05","2006",0,"E","t"
"426","share","23220.03","23210.05","2006",0,"E","t"
"426","extractionRate","23220.04","23210.03","2006",0,"E","t"
"426","share","23220.04","23210.03","2006",0,"E","t"
"426","extractionRate","23220.04","23210.05","2006",0,"E","t"
"426","share","23220.04","23210.05","2006",0,"E","t"
"426","extractionRate","23220.04","24110","2006",0,"E","t"
"426","share","23220.04","24110","2006",0,"E","t"
"426","extractionRate","23220.04","2413","2006",0,"E","t"
"426","share","23220.04","2413","2006",0,"E","t"
"426","extractionRate","23220.04","24310.02","2006",0,"E","t"
"426","share","23220.04","24310.02","2006",0,"E","t"
"426","extractionRate","23220.05","23210.03","2006",0,"E","t"
"426","share","23220.05","23210.03","2006",0,"E","t"
"426","extractionRate","23220.05","23210.05","2006",0,"E","t"
"426","share","23220.05","23210.05","2006",0,"E","t"
"426","extractionRate","23220.05","2413","2006",0,"E","t"
"426","share","23220.05","2413","2006",0,"E","t"
"426","extractionRate","23220.06","23210.03","2006",0,"E","t"
"426","share","23220.06","23210.03","2006",0,"E","t"
"426","extractionRate","23220.06","23210.05","2006",0,"E","t"
"426","share","23220.06","23210.05","2006",0,"E","t"
"426","extractionRate","23220.06","2413","2006",0,"E","t"
"426","share","23220.06","2413","2006",0,"E","t"
"426","extractionRate","23511.02","2413","2006",0,"E","t"
"426","share","23511.02","2413","2006",0,"E","t"
"426","extractionRate","23511.02","24490","2006",0,"E","t"
"426","share","23511.02","24490","2006",0,"E","t"
"426","extractionRate","2351f","23520","2006",0,"E","t"
"426","share","2351f","23520","2006",0,"E","t"
"426","extractionRate","23520","23210.04","2006",0,"E","t"
"426","share","23520","23210.04","2006",0,"E","t"
"426","extractionRate","23520","23670.01","2006",0,"E","t"
"426","share","23520","23670.01","2006",0,"E","t"
"426","extractionRate","23520","2413","2006",0,"E","t"
"426","share","23520","2413","2006",0,"E","t"
"426","extractionRate","23520","24490","2006",0,"E","t"
"426","share","23520","24490","2006",0,"E","t"
"426","extractionRate","23540","24110","2006",0,"E","t"
"426","share","23540","24110","2006",0,"E","t"
"426","extractionRate","23540","2413","2006",0,"E","t"
"426","share","23540","2413","2006",0,"E","t"
"426","extractionRate","23610.01","23620","2006",0,"E","t"
"426","share","23610.01","23620","2006",0,"E","t"
"426","extractionRate","23610.01","F0665","2006",0,"E","t"
"426","share","23610.01","F0665","2006",0,"E","t"
"426","extractionRate","23620","F0666","2006",0,"E","t"
"426","share","23620","F0666","2006",0,"E","t"
"426","extractionRate","23999.01","24310.01","2006",0,"E","t"
"426","share","23999.01","24310.01","2006",0,"E","t"
"426","extractionRate","24212.01","21434","2006",0,"E","t"
"426","share","24212.01","21434","2006",0,"E","t"
"426","extractionRate","24212.01","2413","2006",0,"E","t"
"426","share","24212.01","2413","2006",0,"E","t"
"426","extractionRate","24212.01","24212.02","2006",0.81,"T","-"
"426","share","24212.01","24212.02","2006",0,"E","t"
"426","extractionRate","24212.02","2413","2006",0,"E","t"
"426","share","24212.02","2413","2006",0,"E","t"
"426","extractionRate","24212.02","24220","2006",0,"E","t"
"426","share","24212.02","24220","2006",0,"E","t"
"426","extractionRate","24320","23140.03","2006",0,"E","t"
"426","share","24320","23140.03","2006",0,"E","t"
"426","extractionRate","24320","23210.05","2006",0,"E","t"
"426","share","24320","23210.05","2006",0,"E","t"
"426","extractionRate","24320","23999.01","2006",0,"E","t"
"426","share","24320","23999.01","2006",0,"E","t"
"426","extractionRate","24320","24110","2006",0,"E","t"
"426","share","24320","24110","2006",0,"E","t"
"426","extractionRate","24320","2413","2006",0,"E","t"
"426","share","24320","2413","2006",0,"E","t"
"426","extractionRate","24320","24310.01","2006",6,"T","-"
"426","share","24320","24310.01","2006",0.3412,"E","-"
"426","extractionRate","39120.01","23140.03","2006",0,"E","t"
"426","share","39120.01","23140.03","2006",0,"E","t"
"426","extractionRate","39120.02","21691.01","2006",0,"E","t"
"426","share","39120.02","21691.01","2006",0,"E","t"
"426","extractionRate","39120.02","21910.01","2006",0,"E","t"
"426","share","39120.02","21910.01","2006",0,"E","t"
"426","extractionRate","39120.04","39130.04","2006",0,"E","t"
"426","share","39120.04","39130.04","2006",0,"E","t"
"426","extractionRate","39120.18","24110","2006",0,"E","t"
"426","share","39120.18","24110","2006",0,"E","t"
"426","extractionRate","39120.18","2413","2006",0,"E","t"
"426","share","39120.18","2413","2006",0,"E","t"
"426","extractionRate","39130.01","39130.04","2006",0,"E","t"
"426","share","39130.01","39130.04","2006",0,"E","t"
"426","extractionRate","39130.02","39130.04","2006",0,"E","t"
"426","share","39130.02","39130.04","2006",0,"E","t"
"426","extractionRate","F0665","F0666","2006",4.7,"T","-"
"426","share","F0665","F0666","2006",0,"E","t"
"426","extractionRate","F1243","21529.02","2006",0,"E","t"
"426","share","F1243","21529.02","2006",0,"E","t"
"426","extractionRate","F1243","21700.02","2006",0,"E","t"
"426","share","F1243","21700.02","2006",0,"E","t"
"426","extractionRate","F1275","21700.01","2006",0,"E","t"
"426","share","F1275","21700.01","2006",0,"E","t"
"426","extractionRate","F1275","21700.02","2006",0,"E","t"
"426","share","F1275","21700.02","2006",0,"E","t"
"426","extractionRate","0111","23110","2007",0.8,"T","-"
"426","share","0111","23110","2007",1,"E","-"
"426","extractionRate","0111","23140.01","2007",0.02,"E","t"
"426","share","0111","23140.01","2007",0,"E","t"
"426","extractionRate","0111","23140.02","2007",0,"E","t"
"426","share","0111","23140.02","2007",0,"E","t"
"426","extractionRate","0111","23140.03","2007",0,"E","t"
"426","share","0111","23140.03","2007",0,"E","t"
"426","extractionRate","0111","23140.08","2007",0,"E","t"
"426","share","0111","23140.08","2007",0,"E","t"
"426","extractionRate","0111","24110","2007",0,"E","t"
"426","share","0111","24110","2007",0,"E","t"
"426","extractionRate","0111","2413","2007",0,"E","t"
"426","share","0111","2413","2007",0,"E","t"
"426","extractionRate","0111","24320","2007",0.784445,"E","t"
"426","share","0111","24320","2007",0,"E","t"
"426","extractionRate","0111","39120.01","2007",0.18,"T","-"
"426","share","0111","39120.01","2007",1,"E","-"
"426","extractionRate","0112","23120.03","2007",0.9,"T","-"
"426","share","0112","23120.03","2007",1,"E","-"
"426","extractionRate","0112","23140.03","2007",0,"E","t"
"426","share","0112","23140.03","2007",0,"E","t"
"426","extractionRate","0112","23140.06","2007",0.05,"E","t"
"426","share","0112","23140.06","2007",0,"E","t"
"426","extractionRate","0112","23140.08","2007",0,"E","t"
"426","share","0112","23140.08","2007",0,"E","t"
"426","extractionRate","0112","23220.04","2007",0,"E","t"
"426","share","0112","23220.04","2007",0,"E","t"
"426","extractionRate","0112","24110","2007",0,"E","t"
"426","share","0112","24110","2007",0,"E","t"
"426","extractionRate","0112","2413","2007",0,"E","t"
"426","share","0112","2413","2007",0,"E","t"
"426","extractionRate","0112","24310.01","2007",0,"E","t"
"426","share","0112","24310.01","2007",0,"E","t"
"426","extractionRate","0112","24310.02","2007",0,"E","t"
"426","share","0112","24310.02","2007",0,"E","t"
"426","extractionRate","0112","39120.04","2007",0.05,"T","-"
"426","share","0112","39120.04","2007",1,"E","-"
"426","extractionRate","0112","39130.02","2007",0,"E","t"
"426","share","0112","39130.02","2007",0,"E","t"
"426","extractionRate","0113","23161.02","2007",0,"E","t"
"426","share","0113","23161.02","2007",0,"E","t"
"426","extractionRate","0113","23162","2007",0,"E","t"
"426","share","0113","23162","2007",0,"E","t"
"426","extractionRate","0113","39120.02","2007",0,"E","t"
"426","share","0113","39120.02","2007",0,"E","t"
"426","extractionRate","0114","23120.06","2007",0.85,"T","-"
"426","share","0114","23120.06","2007",1,"E","-"
"426","extractionRate","0114","2413","2007",0,"E","t"
"426","share","0114","2413","2007",0,"E","t"
"426","extractionRate","0114","24310.04","2007",5.0004,"T","-"
"426","share","0114","24310.04","2007",1,"E","-"
"426","extractionRate","0114","39120.08","2007",0.12,"T","-"
"426","share","0114","39120.08","2007",1,"E","-"
"426","extractionRate","0115","23140.04","2007",0.6991,"T","-"
"426","share","0115","23140.04","2007",1,"E","-"
"426","extractionRate","0115","23912.01","2007",0,"E","t"
"426","share","0115","23912.01","2007",0,"E","t"
"426","extractionRate","0115","2413","2007",0,"E","t"
"426","share","0115","2413","2007",0,"E","t"
"426","extractionRate","0115","24320","2007",0,"E","t"
"426","share","0115","24320","2007",0,"E","t"
"426","extractionRate","0115","39120.03","2007",0.231,"T","-"
"426","share","0115","39120.03","2007",1,"E","-"
"426","extractionRate","0116","23120.04","2007",0,"E","t"
"426","share","0116","23120.04","2007",0,"E","t"
"426","extractionRate","0116","23140.03","2007",0,"E","t"
"426","share","0116","23140.03","2007",0,"E","t"
"426","extractionRate","0116","23140.08","2007",0,"E","t"
"426","share","0116","23140.08","2007",0,"E","t"
"426","extractionRate","0116","23912.01","2007",0,"E","t"
"426","share","0116","23912.01","2007",0,"E","t"
"426","extractionRate","0116","24110","2007",0,"E","t"
"426","share","0116","24110","2007",0,"E","t"
"426","extractionRate","0116","2413","2007",0,"E","t"
"426","share","0116","2413","2007",0,"E","t"
"426","extractionRate","0116","39120.05","2007",0,"E","t"
"426","share","0116","39120.05","2007",0,"E","t"
"426","extractionRate","0116","F0020","2007",0,"E","t"
"426","share","0116","F0020","2007",0,"E","t"
"426","extractionRate","0117","23140.03","2007",0,"E","t"
"426","share","0117","23140.03","2007",0,"E","t"
"426","extractionRate","0117","23140.07","2007",0.5041,"T","-"
"426","share","0117","23140.07","2007",1,"E","-"
"426","extractionRate","0117","23140.08","2007",0,"E","t"
"426","share","0117","23140.08","2007",0,"E","t"
"426","extractionRate","0117","2413","2007",0,"E","t"
"426","share","0117","2413","2007",0,"E","t"
"426","extractionRate","0117","39120.06","2007",0.1818,"T","-"
"426","share","0117","39120.06","2007",1,"E","-"
"426","extractionRate","0118","23120.05","2007",0,"E","t"
"426","share","0118","23120.05","2007",0,"E","t"
"426","extractionRate","0118","24310.03","2007",0,"E","t"
"426","share","0118","24310.03","2007",0,"E","t"
"426","extractionRate","0118","39120.07","2007",0,"E","t"
"426","share","0118","39120.07","2007",0,"E","t"
"426","extractionRate","01191","23120.09","2007",0,"E","t"
"426","share","01191","23120.09","2007",0,"E","t"
"426","extractionRate","01191","39120.11","2007",0,"E","t"
"426","share","01191","39120.11","2007",0,"E","t"
"426","extractionRate","01192","23120.07","2007",0,"E","t"
"426","share","01192","23120.07","2007",0,"E","t"
"426","extractionRate","01192","2413","2007",0,"E","t"
"426","share","01192","2413","2007",0,"E","t"
"426","extractionRate","01192","39120.09","2007",0,"E","t"
"426","share","01192","39120.09","2007",0,"E","t"
"426","extractionRate","01193","23120.08","2007",0,"E","t"
"426","share","01193","23120.08","2007",0,"E","t"
"426","extractionRate","01193","39120.10","2007",0,"E","t"
"426","share","01193","39120.10","2007",0,"E","t"
"426","extractionRate","01194","23120.90","2007",0,"E","t"
"426","share","01194","23120.90","2007",0,"E","t"
"426","extractionRate","01194","39120.13","2007",0,"E","t"
"426","share","01194","39120.13","2007",0,"E","t"
"426","extractionRate","01195","23120.90","2007",0,"E","t"
"426","share","01195","23120.90","2007",0,"E","t"
"426","extractionRate","01195","39120.13","2007",0,"E","t"
"426","share","01195","39120.13","2007",0,"E","t"
"426","extractionRate","01199.02","23120.10","2007",0,"E","t"
"426","share","01199.02","23120.10","2007",0,"E","t"
"426","extractionRate","01199.02","23140.08","2007",0,"E","t"
"426","share","01199.02","23140.08","2007",0,"E","t"
"426","extractionRate","01199.02","24110","2007",0,"E","t"
"426","share","01199.02","24110","2007",0,"E","t"
"426","extractionRate","01199.02","2413","2007",0,"E","t"
"426","share","01199.02","2413","2007",0,"E","t"
"426","extractionRate","01199.02","39120.12","2007",0,"E","t"
"426","share","01199.02","39120.12","2007",0,"E","t"
"426","extractionRate","01199.90","23120.90","2007",0,"E","t"
"426","share","01199.90","23120.90","2007",0,"E","t"
"426","extractionRate","01199.90","23140.08","2007",0,"E","t"
"426","share","01199.90","23140.08","2007",0,"E","t"
"426","extractionRate","01199.90","24110","2007",0,"E","t"
"426","share","01199.90","24110","2007",0,"E","t"
"426","extractionRate","01199.90","2413","2007",0,"E","t"
"426","share","01199.90","2413","2007",0,"E","t"
"426","extractionRate","01199.90","39120.13","2007",0,"E","t"
"426","share","01199.90","39120.13","2007",0,"E","t"
"426","extractionRate","01211","21330.90","2007",0,"E","t"
"426","share","01211","21330.90","2007",0,"E","t"
"426","extractionRate","01211","21340","2007",0,"E","t"
"426","share","01211","21340","2007",0,"E","t"
"426","extractionRate","01211","F0472","2007",0,"E","t"
"426","share","01211","F0472","2007",0,"E","t"
"426","extractionRate","01211","F0473","2007",0,"E","t"
"426","share","01211","F0473","2007",0,"E","t"
"426","extractionRate","01212","21330.90","2007",0,"E","t"
"426","share","01212","21330.90","2007",0,"E","t"
"426","extractionRate","01212","21340","2007",0,"E","t"
"426","share","01212","21340","2007",0,"E","t"
"426","extractionRate","01212","F0472","2007",0,"E","t"
"426","share","01212","F0472","2007",0,"E","t"
"426","extractionRate","01213","21330.90","2007",0,"E","t"
"426","share","01213","21330.90","2007",0,"E","t"
"426","extractionRate","01213","21340","2007",0,"E","t"
"426","share","01213","21340","2007",0,"E","t"
"426","extractionRate","01213","F0472","2007",0,"E","t"
"426","share","01213","F0472","2007",0,"E","t"
"426","extractionRate","01213","F0473","2007",0,"E","t"
"426","share","01213","F0473","2007",0,"E","t"
"426","extractionRate","01215","21330.90","2007",0,"E","t"
"426","share","01215","21330.90","2007",0,"E","t"
"426","extractionRate","01215","F0473","2007",0,"E","t"
"426","share","01215","F0473","2007",0,"E","t"
"426","extractionRate","01216","21330.90","2007",0,"E","t"
"426","share","01216","21330.90","2007",0,"E","t"
"426","extractionRate","01216","21340","2007",0,"E","t"
"426","share","01216","21340","2007",0,"E","t"
"426","extractionRate","01216","F0472","2007",0,"E","t"
"426","share","01216","F0472","2007",0,"E","t"
"426","extractionRate","01216","F0473","2007",0,"E","t"
"426","share","01216","F0473","2007",0,"E","t"
"426","extractionRate","01221","24110","2007",0,"E","t"
"426","share","01221","24110","2007",0,"E","t"
"426","extractionRate","01221","2413","2007",0,"E","t"
"426","share","01221","2413","2007",0,"E","t"
"426","extractionRate","01231","21330.90","2007",0,"E","t"
"426","share","01231","21330.90","2007",0,"E","t"
"426","extractionRate","01231","21340","2007",0,"E","t"
"426","share","01231","21340","2007",0,"E","t"
"426","extractionRate","01231","F0472","2007",0,"E","t"
"426","share","01231","F0472","2007",0,"E","t"
"426","extractionRate","01232","21330.90","2007",0,"E","t"
"426","share","01232","21330.90","2007",0,"E","t"
"426","extractionRate","01232","21340","2007",0,"E","t"
"426","share","01232","21340","2007",0,"E","t"
"426","extractionRate","01232","F0472","2007",0,"E","t"
"426","share","01232","F0472","2007",0,"E","t"
"426","extractionRate","01233","21330.90","2007",0,"E","t"
"426","share","01233","21330.90","2007",0,"E","t"
"426","extractionRate","01233","21340","2007",0,"E","t"
"426","share","01233","21340","2007",0,"E","t"
"426","extractionRate","01233","21393.90","2007",0,"E","t"
"426","share","01233","21393.90","2007",0,"E","t"
"426","extractionRate","01233","F0472","2007",0,"E","t"
"426","share","01233","F0472","2007",0,"E","t"
"426","extractionRate","01234","21321","2007",0,"E","t"
"426","share","01234","21321","2007",0,"E","t"
"426","extractionRate","01234","21329","2007",0,"E","t"
"426","share","01234","21329","2007",0,"E","t"
"426","extractionRate","01234","21399.01","2007",0,"E","t"
"426","share","01234","21399.01","2007",0,"E","t"
"426","extractionRate","01234","21399.02","2007",0,"E","t"
"426","share","01234","21399.02","2007",0,"E","t"
"426","extractionRate","01234","F0472","2007",0,"E","t"
"426","share","01234","F0472","2007",0,"E","t"
"426","extractionRate","01235","21330.90","2007",0,"E","t"
"426","share","01235","21330.90","2007",0,"E","t"
"426","extractionRate","01235","21340","2007",0,"E","t"
"426","share","01235","21340","2007",0,"E","t"
"426","extractionRate","01235","F0472","2007",0,"E","t"
"426","share","01235","F0472","2007",0,"E","t"
"426","extractionRate","01235","F0473","2007",0,"E","t"
"426","share","01235","F0473","2007",0,"E","t"
"426","extractionRate","01241.01","21330.90","2007",0,"E","t"
"426","share","01241.01","21330.90","2007",0,"E","t"
"426","extractionRate","01241.01","21340","2007",0,"E","t"
"426","share","01241.01","21340","2007",0,"E","t"
"426","extractionRate","01241.01","F0472","2007",0,"E","t"
"426","share","01241.01","F0472","2007",0,"E","t"
"426","extractionRate","01241.01","F0473","2007",0,"E","t"
"426","share","01241.01","F0473","2007",0,"E","t"
"426","extractionRate","01241.90","21330.90","2007",0,"E","t"
"426","share","01241.90","21330.90","2007",0,"E","t"
"426","extractionRate","01241.90","21340","2007",0,"E","t"
"426","share","01241.90","21340","2007",0,"E","t"
"426","extractionRate","01241.90","F0472","2007",0,"E","t"
"426","share","01241.90","F0472","2007",0,"E","t"
"426","extractionRate","01241.90","F0473","2007",0,"E","t"
"426","share","01241.90","F0473","2007",0,"E","t"
"426","extractionRate","01242","21330.90","2007",0,"E","t"
"426","share","01242","21330.90","2007",0,"E","t"
"426","extractionRate","01242","21340","2007",0,"E","t"
"426","share","01242","21340","2007",0,"E","t"
"426","extractionRate","01242","F0472","2007",0,"E","t"
"426","share","01242","F0472","2007",0,"E","t"
"426","extractionRate","01242","F0473","2007",0,"E","t"
"426","share","01242","F0473","2007",0,"E","t"
"426","extractionRate","01243","21330.90","2007",0,"E","t"
"426","share","01243","21330.90","2007",0,"E","t"
"426","extractionRate","01243","21340","2007",0,"E","t"
"426","share","01243","21340","2007",0,"E","t"
"426","extractionRate","01243","F0472","2007",0,"E","t"
"426","share","01243","F0472","2007",0,"E","t"
"426","extractionRate","01243","F0473","2007",0,"E","t"
"426","share","01243","F0473","2007",0,"E","t"
"426","extractionRate","01251","21329","2007",0,"E","t"
"426","share","01251","21329","2007",0,"E","t"
"426","extractionRate","01251","21330.90","2007",0,"E","t"
"426","share","01251","21330.90","2007",0,"E","t"
"426","extractionRate","01251","21340","2007",0,"E","t"
"426","share","01251","21340","2007",0,"E","t"
"426","extractionRate","01251","21393.90","2007",0,"E","t"
"426","share","01251","21393.90","2007",0,"E","t"
"426","extractionRate","01251","F0472","2007",0,"E","t"
"426","share","01251","F0472","2007",0,"E","t"
"426","extractionRate","01252","21393.90","2007",0,"E","t"
"426","share","01252","21393.90","2007",0,"E","t"
"426","extractionRate","01253.01","21330.90","2007",0,"E","t"
"426","share","01253.01","21330.90","2007",0,"E","t"
"426","extractionRate","01253.01","21340","2007",0,"E","t"
"426","share","01253.01","21340","2007",0,"E","t"
